tender_id,lot_number,bid_number,varname,Master,Using
"c2411a70-3cdc-4e7a-9a31-c1f593cef719",1,2,"bid_price","308696","82989"
"c4064089-1ebc-4308-963e-d1fad68b6f9c",1,1,"bidder_masterid","7b359018-ab68-4108-b5d4-78b79392a52d","77f0b87f-6033-4dd1-bcb0-d32c1e0869ab"
"c4064089-1ebc-4308-963e-d1fad68b6f9c",1,1,"bidder_name","Transport Services for Disabled Persons Co-operative Ltd","Coop Services Ltd"
"c4064089-1ebc-4308-963e-d1fad68b6f9c",1,2,"bidder_masterid","77f0b87f-6033-4dd1-bcb0-d32c1e0869ab","7b359018-ab68-4108-b5d4-78b79392a52d"
"c4064089-1ebc-4308-963e-d1fad68b6f9c",1,2,"bidder_name","Coop Services Ltd","Transport Services for Disabled Persons Co-operative Ltd"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"tender_awarddecisiondate","2011-06-30","2011-07-01"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bidder_masterid","9d82ec25-7716-4de1-b467-b2ebd7be8516","c8c83ed7-eb8d-49b8-bdee-490ef4a032d0"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bidder_geocodes","["MT001"]","[""]"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bidder_name","Test & Measurement Instrumentation Ltd","Comsec Ltd"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bid_priceUsd","53010.18359375","17326.37890625"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bid_price","40000","13074"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"title","CT 3086/2010 Lot 7.","CT 3086/2010 Lot 11."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"bids_count","1","2"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",1,1,"ind_singleb_val","0","100"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"tender_awarddecisiondate","2011-07-07","2011-06-30"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bidder_masterid","944961a3-98b6-407f-b80b-df359db4ee53","9d82ec25-7716-4de1-b467-b2ebd7be8516"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bidder_geocodes","[""]","["MT001"]"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bidder_name","Island Engineering Services (IES) Ltd.","Test & Measurement Instrumentation Ltd"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bid_priceUsd","403712.3125","53010.18359375"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bid_price","304630","40000"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"title","CT 3086/2010 Lot 1.","CT 3086/2010 Lot 7."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"bids_count","6","1"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",2,1,"ind_singleb_val","100","0"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"tender_awarddecisiondate","2011-07-01","2011-06-30"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"bidder_masterid","c8c83ed7-eb8d-49b8-bdee-490ef4a032d0","aa656a24-bce5-4a81-a8eb-de47394c893d"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"bidder_name","Comsec Ltd","Tektraco Ltd"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"bid_priceUsd","17326.37890625","3904.2001953125"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"bid_price","13074","2946"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"title","CT 3086/2010 Lot 11.","CT 3086/2010 Lot 8."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"bids_count","2","1"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",3,1,"ind_singleb_val","100","0"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"bidder_masterid","391f0db0-092b-484f-be18-da54c6daf25c","944961a3-98b6-407f-b80b-df359db4ee53"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"bidder_name","Systec Ltd","Island Engineering Services (IES) Ltd."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"bid_priceUsd","189331.171875","403712.3125"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"bid_price","142864","304630"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"title","CT 3086/2010 Lot 2.","CT 3086/2010 Lot 1."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",4,1,"bids_count","4","6"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"tender_awarddecisiondate","2011-06-30","2011-07-07"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"bidder_masterid","aa656a24-bce5-4a81-a8eb-de47394c893d","391f0db0-092b-484f-be18-da54c6daf25c"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"bidder_name","Tektraco Ltd","Systec Ltd"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"bid_priceUsd","3904.2001953125","189331.171875"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"bid_price","2946","142864"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"title","CT 3086/2010 Lot 8.","CT 3086/2010 Lot 2."
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"bids_count","1","4"
"c41dbc31-870a-49ac-b374-2f2bf874be1b",5,1,"ind_singleb_val","0","100"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,1,"bidder_masterid","67e15300-ada2-438a-b115-7cb2c2f62a15","57239202-bff8-4e1f-9392-7a8307f28d02"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,1,"bidder_name","Defranco Enterprises Ltd","Cortis Timber and Wood Products Ltd"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,1,"bid_priceUsd","135934.53125","48327.9765625"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,1,"bid_price","107433","38195"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,2,"bidder_masterid","57239202-bff8-4e1f-9392-7a8307f28d02","67e15300-ada2-438a-b115-7cb2c2f62a15"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,2,"bidder_name","Cortis Timber and Wood Products Ltd","Defranco Enterprises Ltd"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,2,"bid_priceUsd","48327.9765625","135934.53125"
"c69df811-2c24-4a01-af0f-ab10bc7daebd",1,2,"bid_price","38195","107433"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bidder_masterid","0854acc4-84a5-4cca-99c6-1ef07b749306","089fd7e8-f81b-4937-8b7b-9234c8758754"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bidder_geocodes","[""]","["MT001"]"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bidder_name","Labo Pharm Ltd","Tektraco Ltd"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bid_priceUsd","57223.10546875","199827.234375"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bid_price","42195","147348"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"title","Lot 1 Computer Controlled PCB Structuring and Drilling Machine","Lot 4 X Ray Machine for non Destrcutive Testing of Printed Circuit Board assemblies"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"bids_count","1","6"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",1,1,"ind_singleb_val","0","100"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bidder_masterid","089fd7e8-f81b-4937-8b7b-9234c8758754","0854acc4-84a5-4cca-99c6-1ef07b749306"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bidder_geocodes","["MT001"]","[""]"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bidder_name","Tektraco Ltd","Labo Pharm Ltd"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bid_priceUsd","199827.234375","57223.10546875"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bid_price","147348","42195"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"title","Lot 4 X Ray Machine for non Destrcutive Testing of Printed Circuit Board assemblies","Lot 1 Computer Controlled PCB Structuring and Drilling Machine"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"bids_count","6","1"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",2,1,"ind_singleb_val","100","0"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",3,1,"bid_priceUsd","30886.5078125","100576.7734375"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",3,1,"bid_price","22775","74163"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",3,1,"title","Lot 3 Reflow Oven","Lot 2 Solder Paste Dispense System"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",3,1,"bids_count","3","5"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",4,1,"bid_priceUsd","100576.7734375","30886.5078125"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",4,1,"bid_price","74163","22775"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",4,1,"title","Lot 2 Solder Paste Dispense System","Lot 3 Reflow Oven"
"c6f3ba9c-4641-4b91-be18-5ed355c7cbf3",4,1,"bids_count","5","3"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",1,1,"bidder_masterid","3a03b413-e1f1-4d95-8290-4c74dd346ea9","6cbe1d14-b937-43c2-a592-79e6a0590247"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",1,1,"bid_priceUsd","144612.03125","34766.4140625"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",1,1,"bid_price","98922","23782"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",1,1,"title","Provision of an Undergraduate Course leading to a Bachelor’s Degree at EQF Level 6 (including Work-based Clinical Training, if Applicable) of the Required Standard and Level in Optometry","Master’s Degree at EQF Level 7 (including Work-based Training, if applicable) of the Required Standard and Level in Genetic Counselling or Genomic Counselling or Equivalent"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",3,1,"bidder_masterid","6cbe1d14-b937-43c2-a592-79e6a0590247","3a03b413-e1f1-4d95-8290-4c74dd346ea9"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",3,1,"bid_priceUsd","34766.4140625","144612.03125"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",3,1,"bid_price","23782","98922"
"c87aaed3-73af-4d85-94fd-f584ca3b511b",3,1,"title","Master’s Degree at EQF Level 7 (including Work-based Training, if applicable) of the Required Standard and Level in Genetic Counselling or Genomic Counselling or Equivalent","Provision of an Undergraduate Course leading to a Bachelor’s Degree at EQF Level 6 (including Work-based Clinical Training, if Applicable) of the Required Standard and Level in Optometry"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",1,1,"bidder_masterid","7c916bae-2841-4472-bb2f-2ded6529cb6a","10eb0837-00ed-441e-8f18-12223ef1cbd4"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",1,1,"bidder_geocodes","[""]","["MT001"]"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",1,1,"bidder_name","Salesian Press","Lewis Press Limited"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",1,1,"bid_priceUsd","1794.9866943359375","1723.1871337890625"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",1,1,"bid_price","1250","1200"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",2,1,"bidder_masterid","10eb0837-00ed-441e-8f18-12223ef1cbd4","7c916bae-2841-4472-bb2f-2ded6529cb6a"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",2,1,"bidder_geocodes","["MT001"]","[""]"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",2,1,"bidder_name","Lewis Press Limited","Salesian Press"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",2,1,"bid_priceUsd","1723.1871337890625","1794.9866943359375"
"c8cdcd30-0f44-4a43-9364-227fdb27a403",2,1,"bid_price","1200","1250"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",1,1,"bidder_masterid","5f635184-57e0-4dd3-b17f-699fbf6c3751","8048d6bb-1ce4-4e68-8e4e-d2f004078044"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",1,1,"bidder_geocodes","["MT001"]","[""]"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",1,1,"bidder_name","Technoline Ltd","Charles de Giorgio Ltd."
"cc085d5a-15fc-4f87-9728-d5d935bdc491",1,1,"bid_priceUsd","213139.453125","202255"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",1,1,"bid_price","156617","148619"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",3,1,"bidder_masterid","8048d6bb-1ce4-4e68-8e4e-d2f004078044","5f635184-57e0-4dd3-b17f-699fbf6c3751"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",3,1,"bidder_geocodes","[""]","["MT001"]"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",3,1,"bidder_name","Charles de Giorgio Ltd.","Technoline Ltd"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",3,1,"bid_priceUsd","202255","213139.453125"
"cc085d5a-15fc-4f87-9728-d5d935bdc491",3,1,"bid_price","148619","156617"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bidder_masterid","22d4f6dc-76b6-4462-a3a2-7f19c963bef3","681f3ae4-b243-4bbb-914c-4769781efdb2"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bidder_id","MT17608637",""
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bidder_geocodes","["MT000"]","["MT001"]"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bidder_name","Triomed Limited","Reactilab Ltd"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bid_priceUsd","565821.125","114820.15625"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"bid_price","415771","84371"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",1,1,"title","Tender for the supply, installation and commissioning of a Direct Digital X-ray System housed in a mobile 40 feet container and three isolation units.","2"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bidder_masterid","681f3ae4-b243-4bbb-914c-4769781efdb2","22d4f6dc-76b6-4462-a3a2-7f19c963bef3"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bidder_id","","MT17608637"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bidder_geocodes","["MT001"]","["MT000"]"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bidder_name","Reactilab Ltd","Triomed Limited"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bid_priceUsd","114820.15625","565821.125"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"bid_price","84371","415771"
"cc0e094c-d2c7-4b26-a1bd-dec4d9a5c06d",2,1,"title","2","Tender for the supply, installation and commissioning of a Direct Digital X-ray System housed in a mobile 40 feet container and three isolation units."
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,2,"bidder_masterid","e66159c2-f5d3-4748-acbe-2c2065849ad8","48dc1291-8959-42eb-8de9-f658f012a885"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,2,"bidder_name","E J Busuttil Ltd","Galea Curmi Engineering Consultants Ltd"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,2,"bid_priceUsd","60115.66015625","81000.6171875"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,2,"bid_price","45977","61950"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,3,"bidder_masterid","48dc1291-8959-42eb-8de9-f658f012a885","e66159c2-f5d3-4748-acbe-2c2065849ad8"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,3,"bidder_name","Galea Curmi Engineering Consultants Ltd","E J Busuttil Ltd"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,3,"bid_priceUsd","81000.6171875","60115.66015625"
"cc4875e1-6b7b-4624-b90b-f50e5020b1ce",1,3,"bid_price","61950","45977"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,1,"bidder_masterid","e6f86643-2ebd-4a5a-8147-0dbe853ea05b","cee923f9-bc3c-4804-8e00-21c0ff66fbdf"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,1,"bidder_name","J P Advertising and EMCS Ltd","Where's Everybody"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,1,"bid_priceUsd","41248.64453125","122609.703125"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,1,"bid_price","32600","96902"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,2,"bidder_masterid","cee923f9-bc3c-4804-8e00-21c0ff66fbdf","e6f86643-2ebd-4a5a-8147-0dbe853ea05b"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,2,"bidder_name","Where's Everybody","J P Advertising and EMCS Ltd"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,2,"bid_priceUsd","122609.703125","41248.64453125"
"cde7cb72-bd69-4879-a06e-26897f3e07db",1,2,"bid_price","96902","32600"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",1,1,"bid_priceUsd","43154.546875","260922.625"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",1,1,"bid_price","30841","186472"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",1,1,"title","Lot 6 — North Region","Lot 1 — Ministry for the Family and Social Solidarity and Parliamentary Secretariat, Palazzo Ferreria, 310, Republic Street, Valletta"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",2,1,"bid_priceUsd","260922.625","38359.28515625"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",2,1,"bid_price","186472","27414"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",2,1,"title","Lot 1 — Ministry for the Family and Social Solidarity and Parliamentary Secretariat, Palazzo Ferreria, 310, Republic Street, Valletta","Lot 5 — South Harbour Region"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",3,1,"bid_priceUsd","97818","43154.546875"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",3,1,"bid_price","69907","30841"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",3,1,"title","Lot 2 — South West Region","Lot 6 — North Region"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",5,1,"bid_priceUsd","38359.28515625","97818"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",5,1,"bid_price","27414","69907"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",5,1,"title","Lot 3 — South East Region","Lot 2 — South West Region"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",6,1,"bid_priceUsd","17331.22265625","38359.28515625"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",6,1,"bid_price","12386","27414"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",6,1,"title","Lot 7 — Xewkija Gozo LEAP Centre","Lot 3 — South East Region"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",6,1,"bids_count","5","7"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",7,1,"bid_priceUsd","38359.28515625","17331.22265625"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",7,1,"bid_price","27414","12386"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",7,1,"title","Lot 5 — South Harbour Region","Lot 7 — Xewkija Gozo LEAP Centre"
"cdeac10d-25c8-42e5-a5be-61208af6c12a",7,1,"bids_count","7","5"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",1,1,"bidder_masterid","5f635184-57e0-4dd3-b17f-699fbf6c3751","324343af-a236-4aa0-84c8-3c65d2c38949"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",1,1,"bidder_geocodes","["MT001"]","[""]"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",1,1,"bidder_name","Technoline Ltd","V J Salomone Pharma Ltd"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",2,1,"bidder_masterid","8048d6bb-1ce4-4e68-8e4e-d2f004078044","5f635184-57e0-4dd3-b17f-699fbf6c3751"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",2,1,"bidder_geocodes","[""]","["MT001"]"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",2,1,"bidder_name","Charles de Giorgio Ltd.","Technoline Ltd"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",3,1,"bidder_masterid","324343af-a236-4aa0-84c8-3c65d2c38949","8048d6bb-1ce4-4e68-8e4e-d2f004078044"
"d123d2d5-730c-4d6c-8ff7-522b65cf2bb4",3,1,"bidder_name","V J Salomone Pharma Ltd","Charles de Giorgio Ltd."
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bidder_masterid","bf9dda0a-d239-46ef-b5f0-2d798ab99b94","27815e21-d75d-404f-8e24-733ef45dbead"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bidder_country","GR","MT"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bidder_geocodes","[""]","["MT001"]"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bidder_name","Drys Techniki S.A.","Test And Measurement Instrumentation Ltd"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bid_priceUsd","40549.13671875","18158.9609375"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bid_price","29900","13390"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"title","Microwave signal generator","Multi channel temperature measurement kit"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"bids_count","3","2"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",2,1,"ind_taxhav2_val","100","."
"d2b85f2c-b977-46dc-9f8d-7f028396b456",3,1,"bid_priceUsd","85322.703125","227365.375"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",3,1,"bid_price","62915","167654"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",3,1,"title","Anechoic test chamber","Vector Network analyser frequency extension system"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bidder_masterid","27815e21-d75d-404f-8e24-733ef45dbead","bf9dda0a-d239-46ef-b5f0-2d798ab99b94"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bidder_country","MT","GR"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bidder_geocodes","["MT001"]","[""]"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bidder_name","Test And Measurement Instrumentation Ltd","Drys Techniki S.A."
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bid_priceUsd","18158.9609375","40549.13671875"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bid_price","13390","29900"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"title","Multi channel temperature measurement kit","Microwave signal generator"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"bids_count","2","3"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",4,1,"ind_taxhav2_val",".","100"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",5,1,"bid_priceUsd","227365.375","85322.703125"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",5,1,"bid_price","167654","62915"
"d2b85f2c-b977-46dc-9f8d-7f028396b456",5,1,"title","Vector Network analyser frequency extension system","Anechoic test chamber"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"bidder_masterid","02d09958-8fe4-430b-98e1-c42462638edd","281640de-c229-443b-8432-1934f4b3af9c"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"bidder_country","FR","MT"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"bidder_name","Pompes Salmson","Gaetano Caruana Ltd"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"bid_priceUsd","4049.376953125","35067.578125"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"bid_price","3097","26820"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,1,"ind_taxhav2_val","100","."
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"bidder_masterid","d1f4afcf-5f53-4962-b477-24a85901af89","02d09958-8fe4-430b-98e1-c42462638edd"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"bidder_country","MT","FR"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"bidder_name","Attard Farm Supplies Ltd","Pompes Salmson"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"bid_priceUsd","4357.95068359375","4049.376953125"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"bid_price","3333","3097"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,2,"ind_taxhav2_val",".","100"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,3,"bidder_masterid","11915af3-783d-45d6-89b0-7b8bb6be0cd3","d1f4afcf-5f53-4962-b477-24a85901af89"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,3,"bidder_name","Zahra Enterprises Ltd","Attard Farm Supplies Ltd"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,3,"bid_priceUsd","29566.859375","4357.95068359375"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,3,"bid_price","22613","3333"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,4,"bidder_masterid","281640de-c229-443b-8432-1934f4b3af9c","11915af3-783d-45d6-89b0-7b8bb6be0cd3"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,4,"bidder_name","Gaetano Caruana Ltd","Zahra Enterprises Ltd"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,4,"bid_priceUsd","35067.578125","29566.859375"
"d4399a66-3f86-41ae-87c7-1b7211435636",1,4,"bid_price","26820","22613"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"tender_awarddecisiondate","2017-10-05","2017-09-29"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"tender_addressofimplementation_c","IT","GR"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"tender_addressofimplementation_n","["IT000"]","["GR000"]"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bidder_masterid","53943702-96b0-4769-a0bb-5a50a5ade6fe","6b18fbc2-f1dd-4a46-85ba-ad911e05d151"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bidder_country","NL","GR"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bidder_name","Uni Business Centre BV","Cosmos Anonymos Emporiki Etairia Ilektronikon Ipologiston Kai Synafon Eidon*Cosmos Business Systems and Telecommunications S.A."
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bid_priceUsd","603115.5","1522148.625"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bid_price","420000","1060000"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"title","ICT supplies for EASO hotspots and offices in Italy","ICT supplies for EASO hotspots and offices in Greece"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",1,1,"bids_count","2","3"
"d54b2cd4-2bf1-43aa-82dc-a241b3a9a0c5",2,1,"tender_awarddecisiondate","2017-09-29","2017-10-05"
